Estado;Año;Semestre;Trimestre;Mes;Fecha_Inicio;Fecha_Final;Red;Nivel;Id_Prestador;Prestador;Id_Sede;Sede;Sede_Homologada;Tipo_Sede;Latitud;Longitud;Decreto_2193;Grupo_Servicio;Tipo_Camas;Estandar_Rendimiento;Servicio_Padre;Id_Servicio_Hijo;Servicio_Hijo;Id_Servicio_Nieto;Servicio_Nieto;Id_Servicio_Habilitacion;Servicio_Habilitacion;Oportunidad;Egresos_Vinculado_Servicio;Egresos_Subsidiado_Servicio;Egresos_Contributivo_Servicio;Egresos_Otro;Total_Egresos_Servicio;UVR;Egresos_Vinculado_Servicio_UVR;Egresos_Subsidiado_Servicio_UVR;Egresos_Contributivo_Servicio_UVR;Egresos_Otro_Servicio_UVR;Total_Egresos_Servicio_UVR;Camas_Disponibles;Camas_Habilitadas;Oferta_Teorica_INF;Dias_Cama_Disponible;Dias_Cama_Ocupado;Dias_Cama_Inhabilitadas;Egresos_Vinculado_Institucional;Egresos_Subsidiado_Institucional;Egresos_Contributivo_Institucional;Egresos_Otro_Institucional;Total_Egresos_Institucional;Dias_Estancia_Institucional;FechaFiltro
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos salud mental;Salud mental;Salud Mental;3;HOSPITALIZACIÓN;3003;SALUD MENTAL;300302;PSIQUIATRIA;103;PSIQUIATRÍA O UNIDAD DE SALUD MENTAL;0;0;40;20;6;66;15,64;0;625,6;312,8;93,84;1032,24;32;32;76;960;741;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;7;42;24;6;79;108,55;759,85;4559,1;2605,2;651,3;8575,45;47;36;164;1410;611;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;1;9;4;1;15;108,55;108,55;976,95;434,2;108,55;1628,25;9;9;20;270;181;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300504;CUIDADO INTENSIVO PEDIATRICO;109;CUIDADO INTENSIVO PEDIÁTRICO;0;2;5;2;2;11;108,55;217,1;542,75;217,1;217,1;1194,05;9;9;20;270;133;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300602;CUIDADO INTERMEDIO DE QUEMADOS;111;UNIDAD DE QUEMADOS ADULTOS;0;3;17;13;8;41;51,33;153,99;872,61;667,29;410,64;2104,53;32;43;58;960;601;90;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;1;13;5;2;21;51,33;51,33;667,29;256,65;102,66;1077,93;9;9;42;270;120;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300604;CUIDADO INTERMEDIO PEDIATRICO;106;CUIDADO INTERMEDIO PEDIÁTRICO;0;0;0;0;0;0;51,33;0;0;0;0;0;1;1;0;30;0;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;29;692;284;120;1125;15,64;453,56;10822,88;4441,76;1876,8;17595;66;66;1782;1980;1125;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100602;UNIDAD DE SERVICIOS DE SALUD FRAY BARTOLOMÉ DE LAS CASAS;UNIDAD DE SERVICIOS DE SALUD FRAY BARTOLOMÉ DE LAS CASAS;CAPS;46,928;-740,677;Egresos salud mental;Salud mental;Salud Mental;3;HOSPITALIZACIÓN;3003;SALUD MENTAL;300302;PSIQUIATRIA;103;PSIQUIATRÍA O UNIDAD DE SALUD MENTAL;0;8;52;19;7;86;15,64;125,12;813,28;297,16;109,48;1345,04;100;102;81;3000;2835;60;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;4;1;6;4;15;11,64;46,56;11,64;69,84;46,56;174,6;1;0;13;30;30;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;12;226;81;41;360;11,64;139,68;2630,64;942,84;477,24;4190,4;81;81;351;2430;2241;270;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;62;86;42;14;204;11,64;721,68;1001,04;488,88;162,96;2374,56;15;23;202;450;408;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;13;87;40;40;180;11,64;151,32;1012,68;465,6;465,6;2095,2;39;41;215;1170;878;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;10;51;15;16;92;11,64;116,4;593,64;174,6;186,24;1070,88;12;12;133;360;224;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;1;17;9;5;32;108,55;108,55;1845,35;976,95;542,75;3473,6;7;7;58;210;103;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;1;4;1;3;9;108,55;108,55;434,2;108,55;325,65;976,95;4;4;21;120;46;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;1;16;9;4;30;51,33;51,33;821,28;461,97;205,32;1539,9;3;3;47;90;51;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;5;31;12;10;58;51,33;256,65;1591,23;615,96;513,3;2977,14;10;10;102;300;153;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;19;665;336;156;1176;11,64;221,16;7740,6;3911,04;1815,84;13688,64;45;45;1215;1350;1176;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100604;UNIDAD DE SERVICIOS DE SALUD EMAUS;UNIDAD DE SERVICIOS DE SALUD EMAUS;CAPS;471,522;-741,409;;Otros;Crónica;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300107;CUIDADO CRONICO;101;GENERAL ADULTOS;0;1;11;4;2;18;0;0;0;0;0;0;17;17;16;510;499;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100604;UNIDAD DE SERVICIOS DE SALUD EMAUS;UNIDAD DE SERVICIOS DE SALUD EMAUS;CAPS;471,522;-741,409;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;1;3;3;0;7;10,74;10,74;32,22;32,22;0;75,18;5;5;135;150;7;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;19;25;11;2;57;11,64;221,16;291;128,04;23,28;663,48;5;0;52;150;146;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;17;75;32;6;130;11,64;197,88;873;372,48;69,84;1513,2;20;20;120;600;585;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;133;216;66;45;460;11,64;1548,12;2514,24;768,24;523,8;5354,4;31;28;418;930;920;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;15;94;47;15;171;11,64;174,6;1094,16;547,08;174,6;1990,44;35;43;189;1050;855;90;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300202;PEDIATRIA;102;GENERAL PEDIÁTRICA;0;14;74;33;25;146;11,64;162,96;861,36;384,12;291;1699,44;37;40;199;1110;730;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;2;33;9;13;57;11,64;23,28;384,12;104,76;151,32;663,48;16;16;84;480;292;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;3;16;7;2;28;108,55;325,65;1736,8;759,85;217,1;3039,4;6;6;34;180;130;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;0;6;0;7;13;108,55;0;651,3;0;759,85;1411,15;7;7;14;210;172;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;3;3;3;0;9;51,33;153,99;153,99;153,99;0;461,97;3;3;13;90;56;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;2;21;0;7;30;51,33;102,66;1077,93;0;359,31;1539,9;6;6;33;180;146;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;19;609;284;197;1109;11,64;221,16;7088,76;3305,76;2293,08;12908,76;42;42;1134;1260;1109;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
Enviado;2020;I Sem;II Trim;4;01/04/2020 12:00:00 a. m.;30/04/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100616;UNIDAD DE SERVICIOS DE SALUD GAITANA I;UNIDAD DE SERVICIOS DE SALUD GAITANA I;CAPS;474,083;-741,102;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;0;27;23;0;50;10,74;0;289,98;247,02;0;537;4;4;108;120;50;0;0;0;0;0;0;0;01/04/2020 12:00:00 a. m.
